"Department","Cost","Travel Class","Ticket Single or Return","Airline","Travel Date","Origin ICAO","Origin Name","Origin Municipality","Origin Region","Origin Country","Origin Latitude","Origin Longitude","Destination ICAO","Destination Name","Destination Region","Destination Country","Destination Latitude","Destination Longitude","Distance"
"Yellow Department",1927.40,"Business","Return","KLM",2011-05-13,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"ZBAA","Beijing Capital International Airport","Beijing Municipality","China",40.0801010131836,116.584999084473,7933
"Yellow Department",1927.40,"Business","Return","KLM",2011-05-13,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"ZBAA","Beijing Capital International Airport","Beijing Municipality","China",40.0801010131836,116.584999084473,7933
"Yellow Department",30.00,"Economy","Return","Flybe",2011-05-14,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Yellow Department",116.29,"Economy","Return","Flybe",2011-05-14,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGEC","Campbeltown Airport","Scotland","United Kingdom",55.437198638916,-5.6863899230957,92
"Yellow Department",144.98,"Economy","Return","Flybe",2011-05-14,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGJJ","Jersey Airport","(unassigned)","Jersey",49.2079010009766,-2.1955099105835,203
"Orange Department",175.81,"Economy","Return","Air France",2011-05-14,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,478
"Yellow Department",192.00,"Economy","Return","Flybe",2011-05-14,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,869
"Orange Department",199.00,"Economy","Single","Eastern Airways",2011-05-14,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGGD","Bristol Airport","England","United Kingdom",51.382702,-2.71909,648
"Yellow Department",228.64,"Economy","Return","Flybe",2011-05-14,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Yellow Department",310.60,"First","Return","China Eastern Airlines",2011-05-14,"ZBAA","Beijing Capital International Airport","Beijing","Beijing Municipality","China",40.0801010131836,116.584999084473,"ZSNJ","Nanjing Lukou Airport","Jiangsu Province","China",31.742000579834,118.861999511719,949
"Yellow Department",346.62,"Economy","Return","Flybe",2011-05-14,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,285
"Yellow Department",95.94,"Economy","Single","Easyjet",2011-05-15,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Yellow Department",1763.50,"Business","Return","Singapore Airlines",2011-05-15,"WSSS","Singapore Changi Airport","Singapore","South East","Singapore",1.35019,103.994003,"RKSI","Incheon International Airport","Incheon Gwang'yeogsi","South Korea",37.4691009521484,126.450996398926,4627
"Yellow Department",1763.50,"Business","Return","Singapore Airlines",2011-05-15,"WSSS","Singapore Changi Airport","Singapore","South East","Singapore",1.35019,103.994003,"RKSI","Incheon International Airport","Incheon Gwang'yeogsi","South Korea",37.4691009521484,126.450996398926,4627
"Orange Department",76.00,"Economy","Single","Aurigny",2011-05-16,"EGJJ","Jersey Airport","Saint Helier","(unassigned)","Jersey",49.2079010009766,-2.1955099105835,"EGSS","London Stansted Airport","England","United Kingdom",51.8849983215,0.234999999404,344
"Yellow Department",83.00,"Economy","Single","Jet2",2011-05-16,"LFMN","Nice-Côte d'Azur Airport","Nice","Provence-Alpes-Côte-d'Azur","France",43.6584014893,7.21586990356,"EGNM","Leeds Bradford Airport","England","United Kingdom",53.8658981323242,-1.66057002544403,1306
"Yellow Department",120.00,"Business","Return","KLM",2011-05-16,"ZUUU","Chengdu Shuangliu International Airport","Chengdu","Sichuan Province","China",30.5785007476807,103.946998596191,"ZUUU","Chengdu Shuangliu International Airport","Sichuan Province","China",30.5785007476807,103.946998596191,0
"Yellow Department",155.00,"First","Single","China Eastern Airlines",2011-05-16,"ZSNJ","Nanjing Lukou Airport","Nanjing","Jiangsu Province","China",31.742000579834,118.861999511719,"ZUUU","Chengdu Shuangliu International Airport","Sichuan Province","China",30.5785007476807,103.946998596191,1424
"Orange Department",405.00,"Economy","Single","British Airways",2011-05-16,"LFPG","Charles de Gaulle International Airport","Paris","Île-de-France","France",49.012798,2.55,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,347
"Orange Department",1275.12,"Business","Return","British Midland",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"HAAB","Addis Ababa Bole International Airport","Addis Ababa","Ethiopia",8.97789001465,38.7993011475,5920
"Orange Department",1275.12,"Business","Return","British Midland",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"HAAB","Addis Ababa Bole International Airport","Addis Ababa","Ethiopia",8.97789001465,38.7993011475,5920
"Orange Department",1275.12,"Business","Return","British Midland",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"HAAB","Addis Ababa Bole International Airport","Addis Ababa","Ethiopia",8.97789001465,38.7993011475,5920
"Orange Department",1275.12,"Business","Return","British Midland",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"HAAB","Addis Ababa Bole International Airport","Addis Ababa","Ethiopia",8.97789001465,38.7993011475,5920
"Orange Department",3210.43,"Business","Return","Virgin Atlantic",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"RJAA","Narita International Airport","Chiba Prefecture","Japan",35.7647018433,140.386001587,9592
"Orange Department",3210.43,"Business","Return","Virgin Atlantic",2011-05-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"RJAA","Narita International Airport","Chiba Prefecture","Japan",35.7647018433,140.386001587,9592
"Yellow Department",54.00,"Economy","Return","Flybe",2011-05-17,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",157.96,"Economy","Return","Flybe",2011-05-17,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Yellow Department",194.18,"Economy","Return","Flybe",2011-05-17,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,572
"Yellow Department",257.28,"Economy","Return","Flybe",2011-05-17,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Yellow Department",267.87,"Economy","Return","Flybe",2011-05-17,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",269.24,"Economy","Return","Flybe",2011-05-17,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Orange Department",279.90,"Economy","Return","British Airways",2011-05-17,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LHBP","Budapest Liszt Ferenc International Airport","Pest","Hungary",47.42976,19.261093,1490
"Yellow Department",454.80,"Economy","Return","British Airways",2011-05-17,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LFMN","Nice-Côte d'Azur Airport","Provence-Alpes-Côte-d'Azur","France",43.6584014893,7.21586990356,1041
"Yellow Department",555.30,"Economy","Return","KLM",2011-05-17,"EGNJ","Humberside Airport","Grimsby","England","United Kingdom",53.5744018554688,-0.350832998752594,"LSTZ","Zweisimmen Airport","Canton of Berne","Switzerland",46.5525016784668,7.38055992126465,955
"Yellow Department",68.82,"Economy","Single","Flybe",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,508
"Yellow Department",74.40,"Economy","Return","Flybe",2011-05-18,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,244
"Yellow Department",91.22,"Economy","Return","Flybe",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,869
"Yellow Department",97.86,"Economy","Return","Flybe",2011-05-18,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,244
"Yellow Department",156.18,"Economy","Return","Flybe",2011-05-18,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,572
"Yellow Department",190.34,"Economy","Return","KLM",2011-05-18,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EHAM","Amsterdam Airport Schiphol","Noord-Holland","Netherlands",52.308601,4.76389,666
"Yellow Department",208.59,"Economy","Return","Aer Lingus",2011-05-18,"EGNH","Blackpool International Airport","Blackpool","England","United Kingdom",53.7717018127441,-3.02860999107361,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,217
"Yellow Department",211.87,"Economy","Return","Flybe",2011-05-18,"EGTE","Exeter International Airport","Exeter","England","United Kingdom",50.7344017028809,-3.41388988494873,"EHAM","Amsterdam Airport Schiphol","Noord-Holland","Netherlands",52.308601,4.76389,592
"Yellow Department",228.70,"Economy","Return","Eastern Airways",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,284
"Orange Department",244.10,"Economy","Return","British Airways",2011-05-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LSGG","Geneva Cointrin International Airport","Canton of Geneva","Switzerland",46.2380981445313,6.10895013809204,754
"Yellow Department",301.26,"Economy","Return","Flybe",2011-05-18,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",343.40,"Economy","Return","Eastern Airways",2011-05-18,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,432
"Orange Department",366.41,"Economy","Return","Swiss Airlines",2011-05-18,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"LSGG","Geneva Cointrin International Airport","Canton of Geneva","Switzerland",46.2380981445313,6.10895013809204,734
"Yellow Department",408.30,"Economy","Return","Eastern Airways",2011-05-18,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Yellow Department",411.20,"Business","Return","British Airways",2011-05-18,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LIMJ","Genoa Cristoforo Colombo Airport","Liguria","Italy",44.4133,8.8375,1006
"Yellow Department",412.70,"Economy","Return","Eastern Airways",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,284
"Yellow Department",539.88,"Economy","Return","Flybe",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,869
"Yellow Department",539.88,"Economy","Return","Flybe",2011-05-18,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,869
"Purple Department",3133.36,"Economy","Return","Delta",2011-05-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KDTW","Detroit Metropolitan Wayne County Airport","Michigan","United States",42.2123985290527,-83.353401184082,6044
"Purple Department",3133.36,"Economy","Return","Delta",2011-05-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KDTW","Detroit Metropolitan Wayne County Airport","Michigan","United States",42.2123985290527,-83.353401184082,6044
"Yellow Department",12.99,"Economy","Return","Flybe",2011-05-19,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPB","Sumburgh Airport","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,973
"Orange Department",64.48,"Economy","Single","Flybe",2011-05-19,"EGHQ","Newquay Cornwall Airport","Newquay","England","United Kingdom",50.440601348877,-4.99540996551514,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,347
"Yellow Department",78.98,"Economy","Single","Flybe",2011-05-19,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Yellow Department",78.98,"Economy","Single","Flybe",2011-05-19,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
