DATE,WIND,IND,RAIN,IND_1,T_MAX,IND_2,T_MIN,T_MIN_G
1966/1/29,16.79,0,1,0,13,0,9.4,8.6
1966/1/30,14.33,4,0,0,11.1,0,7,3.7
1966/1/31,3.79,0,0.1,0,9.2,1,-0.7,-3.3
1966/2/1,13.75,0,2.8,0,10.6,0,5,0.6
1966/2/2,13.54,4,0,0,11.6,0,6.1,4.1
1966/2/3,10.96,0,4.3,0,13.8,0,6.7,0.4
1966/2/4,10.96,0,1,0,13.4,0,9.4,8.7
1966/2/5,19.33,0,2.9,0,12,0,8.8,6.2
1966/2/6,10.63,0,0.2,0,14,0,6.8,1.6
1966/2/7,8.04,0,8.8,0,9.6,0,6.1,3.2
1966/2/8,4.58,0,4.9,0,8.9,0,6.7,6
1966/2/9,6.13,0,1.6,0,7.3,0,4.9,3.9
1966/2/10,13.29,0,0,0,4.7,0,2.8,2.8
1966/2/11,11.42,0,2.9,0,4.6,0,2.4,1.7
1966/2/12,12.67,0,0.6,2,4.8,0,1.8,NA
1966/2/13,11.63,0,0.2,0,4.4,0,1.7,1.4
1966/2/14,12.42,0,6.7,0,6.4,0,1.1,-0.6
1966/2/15,16.46,0,16.8,0,5.7,0,0.6,-0.8
1966/2/16,10.96,4,0,0,6,0,2.4,0.6
1966/2/17,13.7,0,4.4,0,5.3,0,1.9,-0.7
1966/2/18,13.59,0,17,0,7,0,2.1,-0.8
1966/2/19,10.04,0,1.6,0,11.8,0,3.7,2.9
1966/2/20,11.92,0,1.4,0,11.7,0,6,4.8
1966/2/21,8.71,0,9.3,0,10,0,5.1,-0.6
1966/2/22,13.59,0,7.4,0,8.9,0,5.6,5
1966/2/23,17.79,0,0.7,0,10.6,0,2.3,-0.6
1966/2/24,12,0,2.9,0,12.8,0,1.7,-2.8
1966/2/25,21.84,0,1.5,0,12.8,0,6,0.9
1966/2/26,22.95,0,0.6,0,11.4,0,7.1,4
1966/2/27,23.63,0,0.1,0,14.3,0,3.9,1.4
1966/2/28,14.79,0,1.9,0,10.6,0,6,5.6
1966/3/1,9.38,0,2.7,0,12.2,0,4.6,1.1
1966/3/2,13.92,0,3.3,0,14,0,5.4,5.4
1966/3/3,10.46,0,0.3,0,12.7,0,5.9,1
1966/3/4,9.71,0,0,0,12,0,2.8,-0.6
1966/3/5,10.29,0,0,0,13.8,0,5.1,NA
1966/3/6,12.17,0,0,0,12.8,0,8.2,4.7
1966/3/7,16.04,0,0.2,0,12.3,0,8.2,5.1
1966/3/8,9.04,0,0.1,0,10.6,0,5.8,2
1966/3/9,16.13,0,0,0,10.8,0,1.8,-1.1
1966/3/10,22.29,0,0.4,0,12.7,0,4.4,NA
1966/3/11,20.62,0,2.1,0,10.1,0,3.3,1.1
1966/3/12,11.25,0,0.3,0,11.1,0,1.8,-0.4
1966/3/13,11.21,4,0,0,13.9,0,5.9,3.1
1966/3/14,8.63,0,0,0,13.1,0,4.4,2.2
1966/3/15,8.21,0,0,0,11.2,0,6.1,5
1966/3/16,6.87,0,0,0,11.1,0,6.7,6.1
1966/3/17,14.83,0,1.8,0,12.1,0,6.7,5.6
1966/3/18,7.21,4,0,0,13.1,1,-0.6,-5
1966/3/19,5.25,4,0,0,15.3,1,-2.8,-7
1966/3/20,8.87,0,0.2,0,10.4,1,-0.3,-5
1966/3/21,9.96,0,0.2,0,11.4,0,6.7,5.9
1966/3/22,13.17,0,0.2,0,11.3,0,4,1.9
1966/3/23,20.54,0,0,0,10,0,5,4.9
1966/3/24,20.83,0,1.3,0,8.4,0,0.4,-1.3
1966/3/25,10.92,0,1.7,0,9.8,1,-2.3,-4.4
1966/3/26,21.29,0,5.8,0,12.2,0,0.6,NA
1966/3/27,28.62,0,5.4,0,12,0,2.4,1.7
1966/3/28,14.54,0,0.2,0,11.3,0,0,-0.6
1966/3/29,10.92,0,0,0,10.6,0,3.9,-3.7
1966/3/30,13.59,0,0.2,0,11.6,2,5.5,0.1
1966/3/31,12.08,0,10.2,0,11.6,0,6.1,3
1966/4/1,14.42,0,17.5,0,10.8,0,3.6,1.8
1966/4/2,11.25,0,0,0,10.8,1,-1.1,-2.9
1966/4/3,10.58,4,0,0,10,1,-1.9,-8.7
1966/4/4,21.25,0,17.4,0,8.2,0,3.3,1.7
1966/4/5,17.37,0,5.7,0,10.3,0,3.9,3.1
1966/4/6,4.88,0,0,0,12.2,0,3.3,3.1
1966/4/7,9.33,4,0,0,11.1,0,6.7,6.1
1966/4/8,11.42,0,18.1,0,11,0,7.2,6.7
1966/4/9,18.63,0,6,0,12.6,0,7.8,7.2
1966/4/10,10.41,0,1.3,0,12.9,0,6.1,0.6
1966/4/11,14.21,0,0.2,0,10.2,0,7.1,4
1966/4/12,17.71,0,0,0,7.8,0,5.7,4.4
1966/4/13,24.71,0,0,0,5.6,0,3.3,3
1966/4/14,21.79,0,5.9,0,4,0,2.2,0.8
1966/4/15,20.62,0,19,0,5.1,0,1.6,0.2
1966/4/16,10.41,0,13.3,0,5.9,0,1.6,0.3
1966/4/17,10.71,0,1.3,0,6.1,0,4.2,3.6
1966/4/18,16.66,0,3.7,0,6.1,0,4.2,3.1
1966/4/19,11.71,0,9.9,0,7.1,0,4.3,3.3
1966/4/20,11.96,0,0.2,0,12.8,0,0.4,-2.7
1966/4/21,7.87,0,8.1,2,13.5,0,1.2,-2.9
1966/4/22,15.29,0,0.8,0,18.1,0,8,7.3
1966/4/23,12.96,0,5.2,0,15.6,0,8.8,7.2
1966/4/24,11.08,0,0.2,0,14.9,0,5.6,2.3
1966/4/25,9.21,4,0,0,15.3,0,5.4,1.7
1966/4/26,13.75,0,0.1,0,12.9,0,9.6,6.2
1966/4/27,20.88,0,0.1,0,14.2,0,9.9,6.7
1966/4/28,13.54,4,0,0,14.2,0,6.7,3.4
1966/4/29,13.29,4,0,0,18.1,0,10.1,6.7
1966/4/30,4.75,4,0,0,18.9,0,3.8,-0.6
1966/5/1,4.54,4,0,NA,NA,NA,NA,NA
1966/5/2,1.96,0,0.5,NA,NA,NA,NA,NA
1966/5/3,7.38,0,0.2,NA,NA,NA,NA,NA
1966/5/4,15.34,0,0.9,NA,NA,NA,NA,NA
1966/5/5,11.34,0,2.5,NA,NA,NA,NA,NA
1966/5/6,16,0,1.1,NA,NA,NA,NA,NA
1966/5/7,9.38,0,4.4,NA,NA,NA,NA,NA
1966/5/8,5.96,0,0.3,NA,NA,NA,NA,NA
1966/5/9,12.62,0,0,NA,NA,NA,NA,NA
1966/5/10,10.5,0,1.1,NA,NA,NA,NA,NA
1966/5/11,6.34,0,2.5,NA,NA,NA,NA,NA
1966/5/12,5.79,0,0,NA,NA,NA,NA,NA
1966/5/13,11.54,0,0.5,NA,NA,NA,NA,NA
1966/5/14,11.79,0,5.3,NA,NA,NA,NA,NA
1966/5/15,6.25,0,0,NA,NA,NA,NA,NA
1966/5/16,6.75,0,5.8,NA,NA,NA,NA,NA
1966/5/17,9.87,0,0.2,NA,NA,NA,NA,NA
1966/5/18,9.17,0,0.2,NA,NA,NA,NA,NA
1966/5/19,12,0,1.5,NA,NA,NA,NA,NA
1966/5/20,9.25,0,0.8,NA,NA,NA,NA,NA
1966/5/21,15.96,0,0.6,NA,NA,NA,NA,NA
1966/5/22,24.41,0,4.1,NA,NA,NA,NA,NA
1966/5/23,15.04,0,0.6,NA,NA,NA,NA,NA
1966/5/24,10.75,1,4,NA,NA,NA,NA,NA
1966/5/25,14.96,4,0,NA,NA,NA,NA,NA
1966/5/26,11.38,4,0,NA,NA,NA,NA,NA
1966/5/27,8.17,0,0,NA,NA,NA,NA,NA
1966/5/28,6.54,0,0,NA,NA,NA,NA,NA
1966/5/29,5.66,0,0,NA,NA,NA,NA,NA
1966/5/30,2.62,0,0,NA,NA,NA,NA,NA
1966/5/31,0.83,0,0,NA,NA,NA,NA,NA
1966/6/1,4.54,0,0,NA,NA,NA,NA,NA
1966/6/2,4.79,0,0,NA,NA,NA,NA,NA
1966/6/3,8.58,0,0.2,NA,NA,NA,NA,NA
1966/6/4,16.54,0,1.2,NA,NA,NA,NA,NA
1966/6/5,10.41,0,0.7,NA,NA,NA,NA,NA
1966/6/6,5.33,0,2,NA,NA,NA,NA,NA
1966/6/7,2.5,0,0,NA,NA,NA,NA,NA
1966/6/8,5.04,0,2.6,NA,NA,NA,NA,NA
1966/6/9,7.96,0,44.9,NA,NA,NA,NA,NA
1966/6/10,12.08,0,1,NA,NA,NA,NA,NA
1966/6/11,7.04,0,8.1,NA,NA,NA,NA,NA
1966/6/12,2.5,0,2.8,NA,NA,NA,NA,NA
1966/6/13,2.29,0,7.6,NA,NA,NA,NA,NA
1966/6/14,5.17,0,0.7,NA,NA,NA,NA,NA
1966/6/15,8.67,0,0.8,NA,NA,NA,NA,NA
1966/6/16,10.34,0,0.6,NA,NA,NA,NA,NA
1966/6/17,8.63,0,2.1,NA,NA,NA,NA,NA
1966/6/18,5.58,0,0.9,NA,NA,NA,NA,NA
1966/6/19,6.34,0,23.1,NA,NA,NA,NA,NA
1966/6/20,4.21,0,6.9,NA,NA,NA,NA,NA
1966/6/21,4.71,0,0,NA,NA,NA,NA,NA
1966/6/22,3.63,0,2.2,NA,NA,NA,NA,NA
1966/6/23,8.92,0,3.8,NA,NA,NA,NA,NA
1966/6/24,14.42,0,1.1,NA,NA,NA,NA,NA
1966/6/25,9.71,0,0.9,NA,NA,NA,NA,NA
1966/6/26,10.75,0,8.3,NA,NA,NA,NA,NA
1966/6/27,17,0,0.2,NA,NA,NA,NA,NA
1966/6/28,11.12,0,0,NA,NA,NA,NA,NA
1966/6/29,4.46,0,0,NA,NA,NA,NA,NA
1966/6/30,6.42,0,1.1,NA,NA,NA,NA,NA
1966/7/1,3.71,4,0,0,20.2,0,11.8,9
1966/7/2,4.83,0,1.3,0,19.8,0,11.2,7
1966/7/3,2.88,4,0,0,17.5,0,10.5,7.9
1966/7/4,1.46,0,7.5,0,19.2,0,11.2,8.2
1966/7/5,1.63,0,5.7,0,16.5,0,12,7.5
1966/7/6,6.96,0,0.2,0,17,0,10.2,6
1966/7/7,6.79,4,0,0,19.8,0,12,10.8
1966/7/8,5.83,4,0,0,20.5,0,14.2,13
1966/7/9,7.67,0,4.2,0,17.9,0,13,6.5
1966/7/10,7.5,0,3.4,0,16.4,0,11.7,10.6
1966/7/11,7.58,0,0.2,0,19.6,0,10,7
1966/7/12,13.79,0,0,0,20,0,14.5,14.1
1966/7/13,14.83,0,0.2,0,19.1,0,13,11.5
1966/7/14,10.08,0,2,0,18,0,10.5,8
1966/7/15,10.25,0,1.7,0,19.2,0,11.5,8.5
1966/7/16,6.17,0,0.6,0,18.5,0,11.6,9.8
1966/7/17,4.75,0,0.6,0,17.8,0,7.8,2.7
1966/7/18,1.38,0,0,0,19.6,0,7,1.5
1966/7/19,5.46,0,0,0,21.6,0,7.2,1.3
1966/7/20,9.38,0,0,0,22.8,0,11.7,8
1966/7/21,7.17,0,0,0,23.6,0,13.5,11
1966/7/22,7.79,0,0.3,0,22.6,0,10,4.5
1966/7/23,13.21,0,1.4,0,20.5,0,12.6,13.2
1966/7/24,12.46,0,1.2,0,17.4,0,13.2,12.5
1966/7/25,9.42,4,0,0,17.5,0,8.6,5.4
1966/7/26,10.04,0,0.8,0,17,0,12,11
1966/7/27,5.46,4,0,0,17.8,0,12.5,4.5
1966/7/28,11.21,0,3.6,0,18,0,12,11.8
1966/7/29,10.71,0,2.1,0,17.4,0,11,8.5
1966/7/30,13.17,0,0.1,0,14.5,0,11.5,8.5
1966/7/31,3.33,0,3.4,0,15.1,0,9.3,7.1
1966/8/1,5.41,0,0,0,18.5,0,8,5.9
1966/8/2,5.41,0,5.4,0,17,0,6.1,2.5
1966/8/3,7.08,0,0.2,0,18.4,0,12,11.5
1966/8/4,10.63,0,0,0,18.4,0,8.6,5.9
1966/8/5,9.5,0,0.9,0,18.5,0,9,6.2
1966/8/6,3.17,0,0.5,0,16.1,0,8.5,5
1966/8/7,5.83,4,0,0,19.1,0,11.1,9.5
1966/8/8,8.25,0,8,0,17.6,0,8.4,4.5
1966/8/9,12.79,0,1.2,0,17.6,0,8.4,3.8
1966/8/10,17.46,0,0.1,0,19.8,0,12,10.5
1966/8/11,8.58,0,0.3,0,20,0,7.2,NA
1966/8/12,6.54,0,15.6,0,20,0,13.6,14.4
1966/8/13,9.67,0,5.5,0,17.8,0,13,12.5
1966/8/14,2.88,0,2.6,0,16.8,0,9.8,6
1966/8/15,4.17,0,0,2,20,0,6,0.5
1966/8/16,8.87,0,0,0,23,0,8.8,3.7
1966/8/17,7,0,0.2,0,20,0,16.8,15
1966/8/18,3.08,0,0,0,19,0,12.6,NA
1966/8/19,4.63,0,0.5,0,21.5,0,12.8,7.3
1966/8/20,3.46,0,2,0,15.5,0,12.5,9
1966/8/21,8.46,0,3.6,0,16.6,0,11.7,9
1966/8/22,6.58,0,0,0,15.3,0,12,11.5
1966/8/23,3.21,0,0,0,15.8,0,5,0.5
1966/8/24,5.09,0,0,0,21.1,0,7,1
1966/8/25,6.38,0,0,0,17.1,0,7.5,1.1
1966/8/26,9.17,0,0,0,16.6,0,12.1,6.1
1966/8/27,8.17,0,0,0,17.1,0,14,6.2
1966/8/28,8.96,0,3.4,0,19.1,0,13.5,7
1966/8/29,10.25,0,1.4,0,17.5,0,14.5,12.4
1966/8/30,6.58,0,0.8,0,18.2,0,13.2,7.6
1966/8/31,6.13,4,0,0,19.5,0,13,9.5
1966/9/1,7.62,0,4,0,22,0,14.4,11.6
1966/9/2,12.5,0,0.3,0,19.8,0,13.4,11
1966/9/3,14.37,0,15.6,0,18.6,0,12,8
1966/9/4,14.67,0,0.3,0,19.2,0,14,13
1966/9/5,15.67,0,0,0,21.9,0,13.3,9.4
1966/9/6,16.38,0,0,0,19,0,13.9,9.4
1966/9/7,6.75,0,0,0,18.6,0,12.5,9
1966/9/8,3.83,0,0,0,17.8,0,7,1.5
1966/9/9,7.96,0,0,0,22.1,0,12.2,6.5
1966/9/10,11.96,0,1.2,0,21.2,0,13.9,9.3
1966/9/11,3.96,0,9.8,0,18.7,0,13.1,7
1966/9/12,13.04,0,5.3,0,18.1,0,13.4,9.1
1966/9/13,15.41,4,0,0,17,0,11.3,8.1
1966/9/14,18.21,0,5.2,0,19,0,11,4
1966/9/15,16.29,0,0,0,16,0,10.9,8
1966/9/16,6.13,0,0.1,0,16.4,0,4.8,0.5
1966/9/17,2.04,0,0,0,17.3,0,11.1,11
1966/9/18,1.71,0,0.1,0,17.7,0,7,2.7
1966/9/19,1.21,0,0,0,18,0,7.1,4.5
1966/9/20,1.71,4,0,0,19.5,0,6.8,0.6
1966/9/21,1.83,4,0,0,16.8,0,7.8,1.5
1966/9/22,2.71,4,0,0,16.5,0,4.6,-2
1966/9/23,3.63,4,0,0,15.4,0,12.5,5.5
1966/9/24,2.33,4,0,0,18.6,0,4.4,NA
1966/9/25,3.88,4,0,0,15.4,0,10.2,NA
1966/9/26,1.87,0,0,0,16.6,0,10.6,NA
1966/9/27,4.79,0,0,0,16.1,0,11.8,NA
1966/9/28,3.88,0,1.2,0,16.6,0,10.7,NA
1966/9/29,0.42,0,0.7,0,14.5,0,12.4,NA
1966/9/30,2.33,0,16.5,0,15.8,0,12.4,8
1966/10/1,4.25,0,0.9,0,14.6,0,9.1,5
1966/10/2,4.33,0,8.2,0,15,0,7.5,2
1966/10/3,21.29,0,13.1,0,10.7,0,9,2.8
1966/10/4,17.79,0,0.2,0,11.7,0,8,3.5
1966/10/5,7.58,0,14.9,0,14.3,0,8.5,4.5
1966/10/6,9.71,0,4.2,0,17,0,11.4,6.2
1966/10/7,2,0,9.9,0,14.3,0,7,-0.5
1966/10/8,4.42,0,0,0,14.6,0,5.8,-1.5
1966/10/9,3.79,0,3.2,0,13.4,0,5.6,-2.6
1966/10/10,2.83,0,1.5,0,13.5,0,8.6,5.8
1966/10/11,7.12,0,0.5,0,15.8,0,7.4,-1.6
1966/10/12,13.17,0,22.9,0,14,0,8.2,0.5
1966/10/13,4.75,0,3.2,0,14,0,7.8,2.9
1966/10/14,2.83,0,0.2,0,15.4,0,5.2,5.8
1966/10/15,5.79,0,0,0,12.8,0,8.4,-0.2
1966/10/16,5.63,0,7,0,12.8,0,2.4,-6.6
1966/10/17,11.96,0,26.7,0,13.9,0,4.6,0.6
1966/10/18,10.13,0,9.7,0,13.3,0,7.9,2.9
1966/10/19,5.88,0,0.3,0,12.7,0,9.5,2.4
1966/10/20,8.5,0,0,0,13.5,0,8,0.5
1966/10/21,9.67,0,0,0,13,0,8.5,-0.5
1966/10/22,5.91,0,0.9,0,8.3,0,2.8,-1.5
1966/10/23,8.12,0,0,0,10.5,0,1.3,-7.5
1966/10/24,7.62,0,0,0,11.2,0,1.5,-1.9
1966/10/25,6,0,0,0,12,0,3.4,0.4
1966/10/26,11.08,0,0.3,0,10.9,0,2.1,-1.8
1966/10/27,14.79,0,0,0,9.5,0,4,-3.6
1966/10/28,7.75,0,0,0,9.8,0,5.1,-2
1966/10/29,5.88,0,0,0,10.6,0,4.6,NA
1966/10/30,5.46,0,0,0,10.6,0,3.5,-6.4
1966/10/31,9.92,0,0.1,0,10.5,0,4.6,3.2
1966/11/1,18.58,0,2.2,0,8.8,0,2.6,-5
1966/11/2,13.79,0,0.6,0,8.2,2,4,-1
1966/11/3,5.17,0,1.2,0,7.8,1,-0.5,-8
1966/11/4,5.63,0,2.9,0,8.6,0,0.4,-3.8
1966/11/5,17.67,0,7.2,0,9.2,0,1.5,NA
1966/11/6,19.87,0,1.3,0,9.2,0,6,1
1966/11/7,6.17,0,0,0,10,0,7.2,0.5
1966/11/8,7.38,0,0,0,9.6,0,3.2,-1.5
1966/11/9,8.71,0,0,0,9.3,0,0.7,-8.7
1966/11/10,6.75,0,2.4,2,9,0,1.2,-8.3
1966/11/11,7.96,4,0,0,11.3,0,0.1,-9.7
1966/11/12,11.17,0,0.3,0,11.8,0,8.9,2.5
1966/11/13,11.42,0,2.4,0,12.4,0,10.4,4
1966/11/14,12.12,0,0.1,0,11.4,0,3.5,-5
1966/11/15,23.09,0,4.5,0,11.2,0,5.5,4.5
1966/11/16,21.87,0,0.3,0,6.9,0,4.8,3
1966/11/17,13.92,0,0,0,7.9,0,2.4,-5.4
1966/11/18,8.42,0,2.1,0,7.6,0,3,-6.1
1966/11/19,2.92,0,0,0,8.6,0,2.8,-6.9
1966/11/20,3.54,0,1.3,0,6.5,1,-2.2,NA
1966/11/21,6.71,0,1,0,5.8,1,-2,NA
1966/11/22,8.17,4,0,0,6.8,0,0.2,-5
1966/11/23,5.33,0,1.3,0,5.4,1,-1.8,-11.6
1966/11/24,7.96,0,0.1,0,7.2,1,-1.4,-9.5
1966/11/25,12.12,0,0.6,0,10,0,1.2,-2.8
1966/11/26,14.79,0,0.1,0,10.6,0,5.6,-3
1966/11/27,16.75,0,2.4,0,9.8,0,2.5,-1
1966/11/28,15.37,0,0,0,8.5,0,1.8,-5
1966/11/29,19.38,0,4.7,0,9.1,0,0.7,-6.8
1966/11/30,21.75,0,3.4,0,9.5,0,2.9,-3.6
1966/12/1,30.37,0,4.7,0,8.5,0,3.1,-3.4
1966/12/2,28.16,0,0,0,7,0,3.2,-2.8
1966/12/3,14.5,0,0,0,6.3,0,0.3,-7
1966/12/4,11.75,0,0,0,9.9,1,-1.1,-9.5
1966/12/5,14.96,0,0.2,0,11.5,0,1.8,-7.4
1966/12/6,12.21,0,0,0,8.5,0,3.5,-5.5
1966/12/7,15.09,0,2.9,0,11.5,0,1.2,-7.9
1966/12/8,25.12,0,0.1,0,7.9,0,2,0.9
1966/12/9,23.75,0,22.5,0,10.5,0,2.5,-4.5
1966/12/10,14.58,0,0.2,0,10,2,5.1,0.4
1966/12/11,11.21,0,4.7,0,9,0,0.5,-7.7
1966/12/12,20.04,0,17.3,0,7.4,2,1,-0.6
1966/12/13,13.33,0,2.6,0,5.6,0,4.8,0.4
1966/12/14,9.87,0,7.7,0,11.2,0,0.5,-8
1966/12/15,11.29,0,2,0,12.4,0,1.6,NA
1966/12/16,14.25,4,0,0,9.8,0,2.2,-6.8
1966/12/17,26,0,1.4,0,12.5,0,2.5,1.3
1966/12/18,18.5,0,0.3,0,10.6,0,7.2,0
1966/12/19,23.04,0,0.9,0,11.5,0,7.2,2.2
1966/12/20,12.58,0,0,0,9.8,0,2.2,-6.8
1966/12/21,17.16,0,0.1,0,10.4,0,2.4,-4.7
1966/12/22,17.37,0,0.3,0,10.7,0,6.1,1.6
1966/12/23,16.88,0,9.9,0,9.5,0,8.7,3.1
1966/12/24,10.67,0,0,0,8.5,0,3.8,-0.6
1966/12/25,4.96,0,0.1,0,9.6,1,-2.1,-11.9
1966/12/26,10.41,0,5.7,0,10.6,1,-1.8,-3.2
1966/12/27,9.67,0,0,2,9,0,4.3,-2.9
1966/12/28,9.62,0,1.2,0,12.5,2,4,-1.5
1966/12/29,16.5,0,3.3,0,11,0,8.2,1.5
1966/12/30,5.25,0,3.6,0,9.4,0,2.6,-5.6
1966/12/31,13.5,4,0,0,6.6,0,4,-3.5
1967/1/1,11.38,4,0,0,5.8,0,2,-5.3
1967/1/2,8.29,4,0,0,4.4,1,-2,NA
1967/1/3,5.66,4,0,0,2.8,1,-2,NA
1967/1/4,5.63,4,0,0,4.5,0,0.8,0.2
1967/1/5,6.87,0,0.2,0,4.5,0,1,-1.5
1967/1/6,10.63,0,0,0,6.6,1,-1.4,-3
1967/1/7,8.63,0,0.4,0,6,0,2.6,-1
1967/1/8,6.34,0,0.6,0,4.2,0,1.2,NA
1967/1/9,7.33,0,1.3,0,3.9,1,-2,-5.8
1967/1/10,11,0,0,0,7.5,1,-2.1,-2
1967/1/11,9.59,0,0,0,9,0,3.9,NA
1967/1/12,9.54,0,0,0,8.9,0,6.3,2.6
1967/1/13,9.96,0,0,0,7.5,0,3.4,-0.6
1967/1/14,6.21,0,0,0,7.7,0,4.1,4
1967/1/15,3.92,4,0,0,10.4,0,2.4,-1.8
1967/1/16,7.75,0,1,0,8.5,0,5.2,-1.2
1967/1/17,14.79,4,0,0,11.2,0,6,5
1967/1/18,9,0,4,0,10.8,1,-0.8,-6.8
1967/1/19,13.67,0,3.3,0,10,1,-0.5,NA
1967/1/20,10.21,0,2.5,0,9.4,0,7,1.8
1967/1/21,13.54,0,0,0,7.7,0,4.7,1.3
1967/1/22,13.29,0,4.9,0,8.2,0,1.7,-4.3
1967/1/23,10.08,0,0.6,0,8.4,0,1.5,-2.4
1967/1/24,6.71,0,6.5,0,8.8,0,5,NA
1967/1/25,11.79,0,1.9,0,9.7,0,6.5,3
1967/1/26,7.75,0,6.1,0,12.5,1,-0.9,-7.5
1967/1/27,12.38,4,0,0,13.4,0,0,NA
1967/1/28,9.25,0,0.3,0,12,0,8,1.6
1967/1/29,13.13,0,0,0,13,0,8.1,1.5
1967/1/30,12.92,0,0,0,12,0,8.5,1
1967/1/31,16.17,0,0.7,0,11.1,0,7.2,3.5
1967/2/1,14.67,0,0,0,12.4,0,7.1,4.5
1967/2/2,16.88,0,0.4,0,12.9,0,11,10
1967/2/3,20.12,0,0.2,0,11.5,0,8.5,5.1
1967/2/4,10,0,0,0,10.3,0,3.5,-1
1967/2/5,9.96,4,0,0,9.1,0,1.1,-5.8
1967/2/6,10.41,0,1.5,0,9.7,0,5.1,2.1
1967/2/7,7.96,0,0,0,9.8,0,4.9,1
1967/2/8,6.25,0,0.1,0,7.6,1,-1.1,-8.1
1967/2/9,5.66,0,0,0,8.4,1,-1,-1
1967/2/10,4.5,0,0,0,7.5,0,3.6,1.5
1967/2/11,9.38,4,0,0,7.3,0,4,-0.9
1967/2/12,11,4,0,0,7,0,0.4,-5.8
1967/2/13,12.54,0,0,0,7.4,0,4.5,-1.2
1967/2/14,14.62,0,1.6,0,6.4,0,2.1,-0.6
1967/2/15,26.54,0,11.4,0,8.8,0,2,-1
1967/2/16,7.17,0,4,0,6.8,0,5,-2
1967/2/17,4.54,0,0.1,0,8.5,1,-1.5,-8.2
1967/2/18,10.5,0,5.2,0,8.8,1,-2,-9.4
1967/2/19,19.08,0,0.7,0,8.2,0,4.4,0.6
1967/2/20,14.83,0,6,0,6.8,0,3.6,0.2
1967/2/21,16.17,0,0,0,9.4,0,3.1,-0.4
1967/2/22,11.34,0,32.4,0,7.1,0,4.4,0.6
1967/2/23,16.33,0,0,0,7.6,0,0.6,-1
1967/2/24,15.09,0,1.9,0,9.6,0,2.4,-2
1967/2/25,12.04,0,0.2,0,11.7,0,6.8,2.3
1967/2/26,13.75,0,2.7,0,10.6,0,4.7,-0.5
1967/2/27,22.08,0,17.5,0,11.6,0,4.3,-1.9
1967/2/28,23.04,0,2.7,0,8.1,0,4,1
1967/3/1,20.88,0,0.5,0,10,0,2.2,-0.6
1967/3/2,21.92,0,0,0,11.1,0,5,1
1967/3/3,18.71,0,0,0,11.4,0,6.5,3.8
1967/3/4,14.71,0,0.2,0,13.2,0,7.9,4
1967/3/5,15.46,0,0,0,13.4,0,6,1.4
1967/3/6,19.17,4,0,0,11.8,0,8.2,4
1967/3/7,16.75,0,0.2,0,12.8,0,9.2,8
1967/3/8,9.25,0,5.8,0,11,0,4.6,-1.2
1967/3/9,13.5,0,11.4,0,6.4,0,4.5,1.2
1967/3/10,22.83,0,1.1,0,9.2,0,2.5,1.5
1967/3/11,26.54,0,1.5,0,6.8,0,1.8,-1
1967/3/12,11.92,0,0,4,NA,0,2.2,-2.2
1967/3/13,16.71,0,0.5,0,10.1,0,0.9,-6
1967/3/14,22.29,0,0.8,0,13.9,0,4.9,5
1967/3/15,17.92,0,0,0,9.9,0,4.2,-1
1967/3/16,14.71,0,0.1,0,11.4,0,3.3,-1.8
1967/3/17,25.25,0,0.4,0,11.6,0,6.9,3.2
1967/3/18,17.08,0,0.2,0,11.4,0,6.9,3
1967/3/19,19.95,0,0,0,12.4,0,6.7,1.5
1967/3/20,17.21,0,0,0,11.9,0,5,-0.5
1967/3/21,20.38,0,0,0,17,0,7.3,3.2
1967/3/22,17.04,0,0.4,0,12,0,7.3,4
1967/3/23,15.04,0,0.2,0,10.4,0,3.4,-1.5
1967/3/24,16.29,0,0,0,11.7,0,4.4,-1.1
1967/3/25,17.12,0,1,0,12.8,0,4.3,4.7
1967/3/26,20.38,0,2.2,0,10.1,0,1.4,-3.6
1967/3/27,19.62,0,0.8,0,8.7,0,1.5,-2.1
1967/3/28,18.16,0,0.1,0,7.9,0,1.1,-1.2
1967/3/29,15.09,0,1.2,0,8.6,0,0,-3.8
1967/3/30,11.5,0,1.5,0,9.5,1,-1,-5.8
1967/3/31,6.96,0,0,0,7.6,1,-0.2,-6
1967/4/1,11.87,0,13,0,10.8,1,-2,-7.5
1967/4/2,15.09,0,0.5,0,12.2,0,3.5,NA
1967/4/3,13.54,0,0,0,11.7,0,5.6,2.2
1967/4/4,15.83,0,0,0,11.9,0,8,4.9
1967/4/5,19.67,0,0,0,12.9,0,8.5,5.6
1967/4/6,18.54,0,0.3,0,12.5,0,4.3,-0.9
1967/4/7,15.92,0,0,0,12,0,5.2,4.1
1967/4/8,15.16,0,3.3,0,9.6,0,4.4,-0.5
1967/4/9,18.05,0,0,0,9.9,0,4.5,5
1967/4/10,17.12,0,0,0,8.8,0,6.1,3.7
1967/4/11,11.83,0,0.2,0,10.3,0,5.9,3.1
1967/4/12,7.79,0,0,0,10.6,0,5.3,4.2
1967/4/13,8.71,0,0,0,11.4,0,5.9,0.6
1967/4/14,4.54,0,0,0,11.2,0,1.3,-5.1
1967/4/15,9.38,0,0,0,14.6,0,1.9,-4.9
1967/4/16,6.29,0,0,0,19.1,0,6.9,0.5
1967/4/17,12.79,0,0,0,16.6,0,9.4,1.5
1967/4/18,7.08,0,0,0,14.4,0,4.8,-1.5
